wiki_data_id;title;main_subject;follows;genre;performer;country_of_origin;original_language_of_film_or_TV_show;publication_date;director;screenwriter;cast_member;director_of_photography;film_editor;production_designer;costume_designer;composer;producer;production_company;distributed_by;narrative_location;filming_location;duration;award_received;nominated_for;box_office;cost;collection;imdb_id;metascore;imdbrating;imdbvotes
Q2740660;In Too Deep;organized crime;?;hood film,drama,crime film;?;United States of America;?;1999-01-01T00:00:00Z;Michael Rymer;Paul Aaron;Kevin Chapman,Nas,David Patrick Kelly,Guillermo Díaz,Richard Brooks,Gano Grills,Jake Weber,Shyheim,Sticky Fingaz,Brenda Denmark,Hill Harper,Robert LaSardo,Ron Canada,Aunjanue Ellis,Mýa,Victor Rivers,Nia Long,LL Cool J,Stanley Tucci,Omar Epps,Pam Grier;Ellery Ryan;Dany Cooper;?;?;Christopher Young;?;Dimension Films;Netflix,Miramax;?;?;104;?;?;?;?;?;?;53;6.3;5,921
Q27411;Scream;revenge,serial murder,horror film;?;teen film,comedy film,mystery film,horror film,slasher film;?;United States of America;?;1996-12-18T00:00:00Z,1996-12-20T00:00:00Z,1997-10-30T00:00:00Z;Wes Craven;Kevin Williamson;W. Earl Brown,Neil Breen,Linda Blair,Joseph Whipp,Roger L. Jackson,Neve Campbell,Courteney Cox,Drew Barrymore,Rose McGowan,Jamie Kennedy,Henry Winkler,Matthew Lillard,David Arquette,Liev Schreiber,Skeet Ulrich,Wes Craven,Frances Lee McCain;Mark Irwin;Patrick Lussier;?;?;Marco Beltrami;Stuart M. Besser,Cary Woods,Cathy Konrad;Dimension Films;FandangoNow,Netflix,Dimension Films;Woodsboro;Santa Rosa,California;111;Saturn Award for Best Horror Film,Saturn Award for Best Actress,Saturn Award for Best Writing;MTV Movie Award for Best Performance,Saturn Award for Best Supporting Actor,Saturn Award for Best Supporting Actress,MTV Movie Award for Best Movie,Saturn Award for Best Director;?;?;?;?;65;7.3;292,109
Q2741435;Dead Man Down;revenge;?;thriller film,action film,crime film;?;United States of America;?;2013-01-01T00:00:00Z,2013-04-04T00:00:00Z;Niels Arden Oplev;J. H. Wyman;Franky G,Terrence Howard,Wade Barrett,Noomi Rapace,Armand Assante,Colin Farrell,Dominic Cooper,F. Murray Abraham,Isabelle Huppert;Paul Cameron;?;?;Renee Ehrlich Kalfus;Jacob Groth;Neal H. Moritz,J. H. Wyman;IM Global,Original Film,WWE Studios;FilmDistrict,FandangoNow;New York City;New York City,Philadelphia;117;?;?;?;?;?;?;39;6.5;64,757
Q274167;The Exorcist;demon,supernatural;?;film based on a novel,horror film;?;United States of America;?;1973-06-19T00:00:00Z,1973-01-01T00:00:00Z,1974-09-20T00:00:00Z;William Friedkin;William Peter Blatty;Eileen Dietz,Jason Miller,Lee J. Cobb,William Peter Blatty,Jack MacGowran,Ellen Burstyn,Mercedes McCambridge,Kitty Winn,Max von Sydow,Peter Masterson,William O'Malley,Rudolf Schündler,Linda Blair;Billy Williams,Owen Roizman;Evan A. Lottman,Bud S. Smith;?;?;Steve Boeddeker;William Peter Blatty;Warner Bros.;Warner Bros.,Netflix,FandangoNow;Washington, D.C.;Mosul,Hatra,Hell's Kitchen,Warner Brothers Burbank Studios,Georgetown,New York City,Holy Trinity Catholic Church;122;Golden Globe Award for Best Screenplay,Golden Globe Award for Best Director,Academy Award for Best Writing, Adapted Screenplay,Academy Award for Best Sound,Golden Globe Award for Best Motion Picture – Drama,Golden Globe Award for Best Supporting Actress – Motion Picture,National Film Registry;Academy Award for Best Sound,Academy Award for Best Picture,Academy Award for Best Actress,Academy Award for Best Writing, Adapted Screenplay,Academy Award for Best Supporting Actress,Academy Award for Best Cinematography,Academy Award for Best Production Design,Academy Award for Best Director,Academy Award for Best Film Editing,Academy Award for Best Supporting Actor;441306145;12000000;?;?;81;8.0;365,688
Q2743888;Don McKay;?;?;drama,thriller film;?;United States of America;?;2009-01-01T00:00:00Z;?;?;Thomas Haden Church,Melissa Leo,M. Emmet Walsh,Keith David,James Rebhorn,Elisabeth Shue;?;?;?;?;Steven Bramson;?;?;RLJE Films;?;?;87;?;?;?;?;?;?;50;5.8;2,261
Q274400;88 Minutes;serial killer,capital punishment;?;psychological thriller,drama,crime film;?;United States of America;?;2007-02-14T00:00:00Z;Jon Avnet;Gary Scott Thompson;Leah Cairns,Kaj-Erik Eriksen,Julian Christopher,Christopher Redman,Mike Dopud,Michael Eklund,Paul Campbell,Brendan Fletcher,Neal McDonough,Deborah Kara Unger,Al Pacino,Stephen Moyer,Alicia Witt,Amy Brenneman,Ben McKenzie,Leelee Sobieski,William Forsythe;Denis Lenoir;Peter E. Berger;?;?;Edward Shearmur;Jon Avnet,Randall Emmett,Gary Scott Thompson,Avi Lerner;Millennium Films;Netflix,TriStar Pictures,FandangoNow;Washington;Vancouver;95;?;?;?;?;?;?;17;5.9;74,420
Q274529;The Book of Eli;?;?;thriller film,action film,post-apocalyptic film;?;United States of America;?;2010-01-15T00:00:00Z,2010-02-18T00:00:00Z,2010-02-25T00:00:00Z;Allen Hughes,Albert Hughes;Gary Whitta;Chris Browning,Mike Seal,Lateef Crowder Dos Santos,Joe Pingue,Jennifer Beals,Evan Jones,Malcolm McDowell,Frances de la Tour,Michael Gambon,Mila Kunis,Tom Waits,Ray Stevenson,Denzel Washington,Gary Oldman;Don Burgess;?;?;?;Atticus Ross;Susan Downey,Joel Silver,Denzel Washington,Broderick Johnson,Andrew Kosove;Silver Pictures,Alcon Entertainment;FandangoNow,Netflix,InterCom;San Francisco;New Mexico;118;?;?;157150000;80000000;?;?;53;6.9;296,969
Q274748;The Hangover Part II;?;The Hangover;action comedy film,LGBT-related film;?;United States of America;?;2011-05-26T00:00:00Z,2011-05-25T00:00:00Z,2011-06-02T00:00:00Z;Todd Phillips;Scot Armstrong,Todd Phillips,Craig Mazin;Mason Lee,Justin Bartha,Paul Giamatti,Ken Jeong,Sasha Barrese,Jeffrey Tambor,Bradley Cooper,Jamie Chung,Nick Cassavetes,Zach Galifianakis,Ed Helms,Mike Tyson,Bryan Callen;Lawrence Sher;Debra Neil-Fisher;?;?;Christophe Beck;Todd Phillips,Daniel Goldberg;Legendary Pictures,Warner Bros.;FandangoNow,Warner Bros.,Netflix;Los Angeles,Bangkok,Thailand;Ontario,Thailand,California,Bangkok;102;?;?;586764305;?;?;?;44;6.4;469,319
Q274887;Vantage Point;terrorism;?;political thriller,thriller film,crime film,action film;Atli Örvarsson;United States of America;?;2008-01-01T00:00:00Z,2008-02-28T00:00:00Z;Pete Travis;Barry Levy;Leonardo Nam,Richard T. Jones,Holt McCallany,James LeGros,Matthew Fox,William Hurt,Saïd Taghmaoui,Sigourney Weaver,Édgar Ramírez,Ayelet Zurer,Eduardo Noriega,Forest Whitaker,Zoe Saldana,Dennis Quaid,Bruce McGill;Amir Mokri;Stuart Baird;?;?;Atli Örvarsson;Neal H. Moritz;Original Film,Relativity Media;Netflix,FandangoNow,InterCom;Spain;Mexico;90;?;?;?;?;?;?;40;6.6;145,762
Q275120;Captain America: The First Avenger;World War II,Nazism and occultism;?;superhero film,war film,science fiction film,action film;?;United States of America;?;2011-08-05T00:00:00Z,2011-08-18T00:00:00Z,2011-07-22T00:00:00Z,2011-08-11T00:00:00Z,2011-09-09T00:00:00Z,2011-08-17T00:00:00Z;Joe Johnston;David Self,Christopher Markus,Stephen McFeely;Martin Sherman,Katherine Press,Adam Birch,Kieran O'Connor,Erich Redman,Sophie Colquhoun,Nicholas Pinnock,James Payton,Michelle Antrobus,Paul Simmons,Lex Shrapnel,Billy Lozowski,David McKail,Damon Driver,Marcello Walton,Jack Gordon,Vincent Montuel,Jan Pohl,Michael Brandon,Jenna Coleman,Marek Oravec,Chris Diggle,Lizzi Franklin,Amanda Righetti,Anatole Taubman,Rosie Pethullis,Lucy Dean,Fernanda Toker,Kirsty Mather,Anna McNicholas,Ronan Raftery,Erin Dusek,Simon Kunz,Lucie Waugh,Jessica Powell,David Bradley,Marc Wheeler,Doug Cockle,Jennifer Abbotts,Danielle Kelly,Rachael Isherwood,Maxwell Newman,Nick Hendrix,Michael Humphrey,Fabrizio Santino,Mollie Fitzgerald,Nicole Evans,William Hope,Darren Simpson,Simon Hoare,Holly Rostron,Megan Sanderson,Stevie-Jean McGuire,Patrick Monckeberg,Sergio James,Nicole May,Emma Harris,Adam Kent,Wiliam Morris,Luke Allen-Gale,Naomi Slights,Sarah Riches,Gregory Paulett,Kenneth Choi,Ben Batt,Caroline Royce,David Sdall,Bruno Ricci,Kevin Millington,JJ Feild,Oscar Pearce,Ben Uttley,Rosanna Hoult,Peter Stark,Richard Freeman,Leander Deeny,Amanda Walker,Laura Haddock,Stephanie Jayne Thompson,Rai Quartley,Chris Evans,Hugo Weaving,Natalie Dormer,Toby Jones,Tommy Lee Jones,Hayley Atwell,Stanley Tucci,Derek Luke,Richard Armitage,Sebastian Stan,Dominic Cooper,Neal McDonough,Samuel L. Jackson;Shelly Johnson;Robert Dalva,Jeffrey Ford;Rick Heinrichs;Anna B. Sheppard;Alan Silvestri;Kevin Feige;Paramount Pictures,Marvel Studios;Paramount Pictures,Disney+,Netflix,FandangoNow;London,New York City,Norway,Italy;Los Angeles,New York City,Manchester;124;?;?;370569774;140000000;?;?;66;6.9;759,397
Q27513;Jack the Giant Slayer;?;?;monster film,fantasy film;John Ottman;United States of America;?;2013-03-14T00:00:00Z,2013-03-28T00:00:00Z,2013-01-01T00:00:00Z;Bryan Singer;Christopher McQuarrie;John Kassir,Ralph Brown,Peter Elliott,Christopher Fairbank,Aaron Jackson,Steven Williams,Angus Barnett,Philip Philmar,Isabelle Fuhrman,Ben Daniels,Stanley Tucci,Nicholas Hoult,Eddie Marsan,Ian McShane,Ewen Bremner,Warwick Davis,Eleanor Tomlinson,Bill Nighy,Ewan McGregor;Newton Thomas Sigel;Bob Ducsay;Gavin Bocquet;Joanna Johnston;John Ottman;John Ottman,Neal H. Moritz,David Dobkin;Original Film,Big Kid Pictures,Legendary Pictures,Bad Hat Harry Productions,Washington,New Line Cinema;Warner Bros.,Netflix,FandangoNow,InterCom;London;?;114;?;?;?;?;?;?;51;6.2;132,795
Q275180;Australia;Pacific War,World War II;?;drama,romance film,war film;?;Australia,United States of America,United Kingdom;?;2008-12-25T00:00:00Z,2008-11-26T00:00:00Z,2008-12-25T00:00:00Z;Baz Luhrmann;Baz Luhrmann,Richard Flanagan,Stuart Beattie,Ronald Harwood;Essie Davis,David Ngoombujarra,Ray Barrett,David Gulpilil,Barry Otto,Brandon Walters,Bill Hunter,John Jarratt,Ben Mendelsohn,Jacek Koman,Tony Barry,Hugh Jackman,Jack Thompson,Bruce Spence,Bryan Brown,David Wenham,Nicole Kidman;Mandy Walker;Dody Dorn;Catherine Martin;?;David Hirschfelder;Baz Luhrmann;?;Netflix,20th Century Studios,FandangoNow;Australia;Australia,Sydney;166;?;Academy Award for Best Costume Design;211368784;?;Museum of Modern Art;?;53;6.6;120,237
Q275187;硫黄島からの手紙;Battle of Iwo Jima,Pacific War,World War II;Flags of Our Fathers;war film,historical film,drama;?;United States of America;?;2006-01-01T00:00:00Z,2007-02-22T00:00:00Z;Clint Eastwood;Paul Haggis,Iris Yamashita;Eijiro Ozaki,Jeremy Glazer,Roxanne Hart,Ryan Carnes,Ryan Kelley,Mathew Botuchis,Mark Moses,Ken Watanabe,Nakamura Shidō II,Ryō Kase,Kazunari Ninomiya,Tsuyoshi Ihara,Yuki Matsuzaki,Luke Eberl;Tom Stern;Joel Cox;Henry Bumstead;?;Kyle Eastwood;Clint Eastwood,Robert Lorenz,Steven Spielberg;Warner Bros.,Amblin Entertainment,DreamWorks,Malpaso Productions;FandangoNow,InterCom,Netflix;Japan,Iwo Jima;Iceland,Japan,Malibu,Leo Carrillo State Park;141;Academy Award for Best Sound Editing,National Board of Review: Top Ten Films,National Board of Review Award for Best Film;Academy Award for Best Picture,Academy Award for Best Writing, Original Screenplay,Academy Award for Best Sound Editing,Academy Award for Best Director;68673228;19000000;?;?;89;7.9;155,408
Q27536;The Hills Have Eyes Part II;serial killer;The Hills Have Eyes;horror film;?;United States of America;?;1985-01-01T00:00:00Z,1985-09-12T00:00:00Z;Wes Craven;Wes Craven;Edith Fellows,Penny Johnson Jerald,Willard E. Pugh,Nicholas Worth,Robert Houston,Peter Frechette,Michael Berryman,John Bloom,Kevin Spirtas;?;?;?;?;Harry Manfredini;Peter Locke;?;Netflix,Castle Hill Productions;Nevada;?;86;?;?;?;?;?;?;25;3.8;5,894
Q275553;Changeling;capital punishment;?;crime film,drama,mystery film;?;United States of America;?;2008-05-20T00:00:00Z,2009-02-12T00:00:00Z,2009-01-22T00:00:00Z;Clint Eastwood;J. Michael Straczynski;Zach Mills,Jen Lilley,Lily Knight,Eddie Alderson,Peter Gerety,Denis O'Hare,Frank Wood,Gregg Binkley,Gattlin Griffith,Joshua Logan Moore,Devon Gearhart,Dale Dickey,Reed Birney,Peter Breitmayer,Angelina Jolie,Geoff Pierson,Jeffrey Donovan,Colm Feore,Riki Lindhome,Michael Kelly,John Malkovich,Amy Ryan,Jason Butler Harner;Tom Stern;Joel Cox,Gary D. Roach;?;?;Clint Eastwood;Ron Howard,Robert Lorenz,Clint Eastwood,Brian Grazer;Malpaso Productions,Imagine Entertainment,Relativity Media;Netflix,UIP-Dunafilm,FandangoNow;Los Angeles;Long Beach;140;National Board of Review: Top Ten Films;Academy Award for Best Cinematography,Academy Award for Best Actress,Academy Award for Best Production Design;?;?;?;?;63;7.7;241,936
Q276299;Revolutionary Road;?;?;drama,romance film,film based on a novel;?;United Kingdom,United States of America;?;2009-01-22T00:00:00Z,2008-12-15T00:00:00Z,2009-01-15T00:00:00Z;Sam Mendes;Justin Haythe;Marin Ireland,Ty Simpkins,David Harbour,Sam Rosen,Keith Reddin,Kristen Connolly,Dylan Baker,Will Sanderson,Catherine Curtin,Ryan Simpkins,Kathryn Hahn,Jay O. Sanders,Michael Shannon,Zoe Kazan,Kate Winslet,Kathy Bates,Richard Easton,Leonardo DiCaprio,Max Casella;Roger Deakins;Tariq Anwar;Kristi Zea;Albert Wolsky;Thomas Newman;Sam Mendes,Scott Rudin,Bobby Cohen;BBC Film,DreamWorks;FandangoNow,Netflix,UIP-Dunafilm;Connecticut;Connecticut;119;?;Academy Award for Best Supporting Actor,Academy Award for Best Costume Design,Academy Award for Best Production Design;?;?;?;?;69;7.3;200,657
Q276392;Saw III;?;Saw II;horror film,crime film;?;United States of America;?;2007-02-01T00:00:00Z,2006-01-01T00:00:00Z,2006-10-27T00:00:00Z,2007-01-12T00:00:00Z;Darren Lynn Bousman;James,Leigh Whannell;Sean Sullivan,Timothy Burd,Lyriq Bent,Alan van Sprang,Debra Lynne McCabe,Kim Roberts,Mpho Koaho,J. Larose,Niamh Wilson,Danny Glover,Leigh Whannell,Kelly Jones,Cary Elwes,Erik Knudsen,Dina Meyer,Noam Jenkins,Glenn E. Plummer,Tobin Bell,Ken Leung,Michael Emerson,Shawnee Smith,Emmanuelle Vaugier,Donnie Wahlberg,Angus Macfadyen,Costas Mandylor,Bahar Soomekh,Betsy Russell,Beverley Mitchell;David Malet Armstrong;Kevin Greutert;David Hackl;Alex Kavanagh;Charlie Clouser;Gregg Hoffman,Leigh Whannell,Oren Koules,Mark Burg,James;Twisted Pictures;FandangoNow,Lionsgate Films,Netflix;?;Toronto;107;?;?;?;?;?;?;48;6.2;180,351
Q276407;The Phantom of the Opera;?;?;romance film,film based on a novel,musical film,drama;?;United States of America,United Kingdom;?;2004-01-01T00:00:00Z,2004-12-16T00:00:00Z;Joel Schumacher;Andrew Lloyd Webber,Joel Schumacher;James Fleet,Paul Brooke,Kevin McNally,Miranda Richardson,Pascal Langdale,Gerard Butler,Patrick Wilson,Minnie Driver,Victor McGuire,Ramin Karimloo,Simon Callow,Jennifer Ellison,Murray Melvin,Emmy Rossum,Ciarán Hinds;John Mathieson;Terry Rawlings;?;?;Andrew Lloyd Webber;Andrew Lloyd Webber;Joel Schumacher Productions,Really Useful Group;Warner Bros.,Netflix,FandangoNow;Paris;Pinewood Studios;143;?;Academy Award for Best Production Design,Academy Award for Best Cinematography;154270000;70000000;?;?;40;7.2;117,335
Q276415;A Cinderella Story;?;?;teen film,children's film,romantic comedy;?;United States of America,Canada;?;2004-07-10T00:00:00Z,2004-10-07T00:00:00Z;Mark Rosman;?;Erica Hubbard,Mary Pat Gleason,Whip Hubley,Lin Shaye,Art LaFleur,Sandra McCoy,Kevin Kilner,John Billingsley,Hannah Robinson,Paul Rodriguez,Julie Gonzalo,Chad Michael Murray,Jennifer Coolidge,Hilary Duff,Dan Byrd,Regina King,Madeline Zima,Simon Helberg;Anthony B. Richmond;Cara Silverman;?;?;Christophe Beck;?;Warner Bros.;Warner Bros.,FandangoNow,Netflix;Los Angeles;Long Beach;96;?;?;?;?;?;?;25;5.9;81,832
Q276523;Batman & Robin;?;?;superhero film,science fiction film,action film;?;United States of America;?;1997-06-26T00:00:00Z,1997-07-04T00:00:00Z,1997-06-20T00:00:00Z;Joel Schumacher;Bob Kane,Bill Finger,Akiva Goldsman;Jim McMullan,Eric Lloyd,Ralf Moeller,Doug Hutchison,Jack Betts,John Ingle,Jesse Ventura,Michael Paul Chan,Chris O'Donnell,Michael Reid McKay,Pat Hingle,Vendela Kirsebom,Robert Swenson,Michael Gough,George Clooney,Arnold Schwarzenegger,Alicia Silverstone,Uma Thurman,Nicky Katt,Coolio,Elle Macpherson,John Glover,Vivica A. Fox;Stephen Goldblatt;Dennis Virkler;?;?;Elliot Goldenthal;Peter MacGregor-Scott;Warner Bros.;Warner Bros.,Netflix,FandangoNow;Gotham City;Los Angeles,Vienna,Austria,Long Beach,Montreal,Ottawa;125;Golden Raspberry Award for Worst Supporting Actress;?;238200000;125000000;?;?;28;3.8;237,075
Q276772;Dredd;?;?;science fiction film,dystopian film,action film,buddy cop film;?;United Kingdom,South Africa,India,United States of America;?;2012-10-12T00:00:00Z,2012-09-21T00:00:00Z,2013-01-17T00:00:00Z,2012-11-15T00:00:00Z;Pete Travis;Alex Garland;Langley Kirkwood,Karl Otto Thaning,Rakie Ayola,Jason Cope,Francis Chouler,DeObia Oparei,Joe Vaz,Karl Urban,Wood Harris,Olivia Thirlby,Domhnall Gleeson,Lena Headey;Anthony Dod Mantle;?;?;?;Paul Leonard-Morgan;Andrew Macdonald,Alex Garland;Reliance Entertainment,DNA Films,IM Global;Netflix,Lionsgate,FandangoNow;United States of America;South Africa;96;?;?;35626525;50000000;?;?;60;7.1;257,372
Q277080;Taken;organized crime,prostitution;?;action film;Nathaniel Mechaly;France;?;2008-01-01T00:00:00Z,2009-02-19T00:00:00Z;Pierre Morel;Robert Mark Kamen,Luc Besson;Anatole Taubman,Jalil Naciri,Alban Lenoir,George Hertzberg,Mathieu Busson,Fani Kołarova,Camille Japy,Héléna Soubeyrand,Christophe Kourotchkine,Edwin Kruger,Rasha Bukvic,Nabil Massad,Nicolas Giraud,Holly Valance,Katie Cassidy,Gérard Watkins,Maggie Grace,David Warshofsky,Jon Gries,Liam Neeson,Leland Orser,Olivier Rabourdin,Arben Bajraktaraj,Xander Berkeley,Famke Janssen;Michel Abramowicz;Frédéric Thoraval;Hugues Tissandier;?;Nathaniel Mechaly;Luc Besson;M6,TPS Star,Canal+,EuropaCorp;20th Century Studios,Netflix,EuropaCorp;Los Angeles,Paris;Los Angeles,Paris;93;?;?;226800000;?;?;?;51;7.8;569,704
Q27751;Gangster Squad;Los Angeles Police Department,organized crime;?;crime film,drama,thriller film,action film,film based on books;?;United States of America,Australia;?;2013-01-01T00:00:00Z,2013-01-17T00:00:00Z,2013-01-24T00:00:00Z;Ruben Fleischer;Will Beall;Austin Abrams,Maxwell Perry Cotton,Jim Fitzpatrick,Derek Mears,James Carpinello,Sullivan Stapleton,Holt McCallany,Jonny Coyne,Wade Williams,Jack McGee,Mick Betancourt,Michael Peña,Mireille Enos,Robert Patrick,Jon Polito,Frank Grillo,Emma Stone,Brandon Molale,Sean Penn,Anthony Mackie,Giovanni Ribisi,Josh Pence,Nick Nolte,Troy Garity,Josh Brolin,Ryan Gosling;Dion Beebe;Alan Baumgarten;?;Mary Zophres;Steve Jablonsky;Dan Lin;Village Roadshow Pictures;InterCom,Warner Bros.,Netflix;Los Angeles;Los Angeles;113;?;?;?;?;?;?;40;6.7;207,954
Q278550;Random Hearts;?;?;film based on a novel,romance film,drama,crime film;Dave Grusin;United States of America;?;1999-12-23T00:00:00Z,1999-01-01T00:00:00Z;Sydney Pollack;Kurt Luedtke,Warren Adler;Lynne Thigpen,Kate Mara,Dylan Baker,Jenna Stern,Deirdre Lovejoy,Reiko Aylesworth,Davenia McFadden,Molly Price,Christina Chang,C. S. Lee,Janeane Garofalo,Edie Falco,Michelle Hurd,Blair Brown,Susanna Thompson,S. Epatha Merkerson,Peter Coyote,Bill Cobbs,Brooke Smith,M. Emmet Walsh,Aasif Mandvi,Susan Floyd,Ellen Foley,Liam Craig,Terry Serpico,Paul Guilfoyle,Richard Jenkins,Sydney Pollack,Harrison Ford,Dennis Haysbert,Charles S. Dutton,Kristin Scott Thomas,Bonnie Hunt;Philippe Rousselot;William Steinkamp;?;?;Dave Grusin;Warren Adler;Rastar;FandangoNow,Netflix,Columbia Pictures;?;New Jersey,Baltimore,Florida;127;?;?;?;?;?;?;38;5.3;20,172
Q278774;Surfer, Dude;?;?;comedy film;?;United States of America;?;2008-01-01T00:00:00Z;S. R. Bindler;?;Jeffrey Nordling,Zachary Knighton,Ramón Rodríguez,Alexie Gilmore,Matthew McConaughey,Woody Harrelson,Willie Nelson,Scott Glenn;Elliot Davis;Nancy Richardson;?;?;Blake Neely;Tom Hanks,Matthew McConaughey;Playtone;Anchor Bay Entertainment,Netflix;?;?;82;?;?;?;?;?;?;16;4.7;8,437
Q278997;Big Fish;Korean War;?;drama,film based on literature,fantasy film,comedy film,magic realist film;Danny Elfman;United States of America;?;2003-01-01T00:00:00Z,2004-04-08T00:00:00Z;Tim Burton;Richard D. Zanuck,Daniel Wallace,Dan Jinks,John August;R. Keith Harris,Daniel Wallace,Loudon Wainwright III,Arlene Tai,Robert Guillaume,Alison Lohman,Billy Crudup,David Denman,Miley Cyrus,Ewan McGregor,Matthew McGrory,Albert Finney,Danny DeVito,Marion Cotillard,Deep Roy,Helena Bonham Carter,Jessica Lange,Steve Buscemi,Missi Pyle;Philippe Rousselot;Chris Lebenzon;Dennis Gassner;Colleen Atwood;Danny Elfman;Bruce Cohen,Richard D. Zanuck,Dan Jinks;Columbia Pictures;InterCom,FandangoNow,Netflix;Paris,Alabama;Alabama;120;?;Academy Award for Best Original Score;123000000;70000000;Museum of Modern Art;?;58;8.0;419,978
Q279057;Payback;revenge,organized crime;?;action film,neo-noir,film based on a novel,thriller film,drama,heist film;?;United States of America;?;1999-01-01T00:00:00Z,1999-02-05T00:00:00Z,1999-03-11T00:00:00Z;Brian Helgeland;Terry Hayes,Brian Helgeland;Trevor St. John,Elizabeth Berridge,John Glover,Jack Conley,David Paymer,Bill Duke,William Devane,Lucy Liu,James Coburn,Maria Bello,Freddy Rodriguez,Gregg Henry,Mel Gibson,Deborah Kara Unger,Kris Kristofferson;Ericson Core;Kevin Stitt;?;?;Chris Boardman;Bruce Davey;Paramount Pictures,Icon Productions;Netflix,Paramount Pictures;Chicago;?;101;?;?;?;?;?;?;46;7.1;132,826
